relid_group,1,2,3,4,5,6,7,8,9,10,11,12,13,14
Religious,22.431927390187276,2.7471496323424534,32.52235412038558,4.489898580390469,16.491614462342945,3.540420735624883,0.8554858942453121,4.216175524524833,1.149853258462639,0.8172994525086167,0.5286671179266832,5.5255039404960105,3.442257139477482,1.2413927510848106
Secular,17.631380990923002,32.70397608045966,1.9798341858222883,12.116148827318998,0.39669731190755736,0.13344178948154953,9.608354469469054,2.760084523280292,5.599497680536046,7.382134483135048,6.566945576551266,1.2805257798141148,0.35020383657643317,1.4907744647246919
Traditional,38.438160286132025,13.949909896529423,7.486271067949462,10.957885309016339,3.74868720854527,0.5468068249810484,2.073967385657309,7.355484846846541,4.929307465946386,2.1288045918972767,1.7070636878297616,3.94079049110875,0.9001968792562425,1.8366640583041278
Ultra-Orthodox,2.1063000843963327,0.19291064091294885,6.049669556896194,0.3184384448097355,36.82625240507898,53.08385027017697,0.09394596959590651,0.10079058219821288,0.3449103555179534,0.12758048809706932,0.08397805942126679,0.0,0.2421057462687842,0.42926739662964297
