rel_group,1,2,3,4,5,6,7,8,9,10,11,12,13,14
Christian,15.006855885383622,17.233347428857897,0.5990272890758385,6.567385125742471,0.15178840853522357,0.0,21.95970328898606,3.289204581111141,20.233714763674403,3.6235146190756446,6.391926568173532,3.308477487549267,0.39367047930222315,1.2413840745326938
Druze,28.53399579825347,10.93922485982485,5.890893250952213,15.044384164103692,0.3215033105749479,0.6631604571493671,15.19680100555894,11.320741209804742,1.1218726577176226,3.6797843327635436,3.400088736418975,3.144057450476758,0.0,0.7434927664009007
Jewish,26.439916833079984,19.16537090011117,13.21895247312082,9.905835596241134,10.322919712761019,7.33334679904266,2.5817890184176937,0.36161411183060405,0.5555037673181947,3.951515616510632,2.781203390418635,0.37357590230143745,1.437305408657163,1.5711504701888424
Muslim,2.7668359024067635,0.6466510338113958,0.22901519012088511,1.5213318813293615,0.6820206390704484,0.0,0.01754948845657622,42.58522295762926,19.63169496948601,0.7223611147495123,2.7418205495818824,27.93659245832852,0.0,0.5189038150293958
No religion,18.81139290398326,30.560521234450377,2.9782409902030444,7.129013638694853,0.0,0.3511514344259844,12.241505232183254,2.9421989014922,4.558642525558787,7.609700627840859,7.877309578751657,2.492379728666433,0.6905021551856969,1.7574410485635947
Other,24.35331066424294,38.940379620811534,0.9748549448856176,11.136949898314533,3.0022701460307792,2.652065646907597,5.8590740574706786,0.0,5.105033584297437,1.8984094350088372,5.491608784547318,0.0,0.0,0.5860432174827279
